zip,city_name,lat,long
19046,Meadowbrook,40.100477,-75.117273
19047,Penndel,40.175055,-74.915101
19050,Yeadon,39.93779,-75.264872
19053,Feasterville Tre,40.151188,-74.983758
19054,Levittown,40.168142,-74.823138
19055,Levittown,40.148329,-74.83714
19056,Levittown,40.151861,-74.882632
19057,Levittown,40.143359,-74.861366
19061,Boothwyn,39.833934,-75.448309
19063,Glen Riddle Lima,39.915562,-75.407226
19064,Springfield,39.929599,-75.333786
19066,Merion Station,40.003043,-75.250302
19067,Yardley,40.212064,-74.822153
19070,Morton,39.906292,-75.323785
19072,Narberth,40.01768,-75.2594
19073,Newtown Square,39.986292,-75.406997
19074,Norwood,39.887026,-75.297247
19075,Oreland,40.113197,-75.18685
19076,Prospect Park,39.885737,-75.308165
19078,Ridley Park,39.878411,-75.321517
19079,Sharon Hill,39.903511,-75.269524
19081,Swarthmore,39.896724,-75.347428
19082,Upper Darby,39.95785,-75.268128
19083,Havertown,39.97736,-75.310613
19085,Villanova,40.039875,-75.345866
19086,Wallingford,39.887054,-75.372131
19087,Radnor,40.059554,-75.40416
19090,Willow Grove Nas,40.146725,-75.121297
19094,Woodlyn,39.875993,-75.346309
19095,Wyncote,40.086673,-75.152417
19096,Wynnewood,40,-75.275984
19102,Philadelphia,39.948908,-75.166109
19103,Philadelphia,39.951285,-75.174136
19104,Philadelphia,39.959732,-75.202445
19106,Philadelphia,39.94742,-75.147271
19107,Philadelphia,39.94867,-75.159339
19111,Philadelphia,40.059635,-75.081792
19112,Philadelphia,39.889252,-75.178207
19113,Philadelphia,39.864998,-75.275196
19114,Philadelphia,40.063356,-74.999032
19115,Philadelphia,40.090286,-75.041036
19116,Philadelphia,40.116599,-75.019803
19117,Elkins Park,40.075798,-75.127669
19118,Philadelphia,40.081247,-75.2006
19119,Philadelphia,40.054681,-75.186564
19120,Philadelphia,40.034254,-75.121256
19121,Philadelphia,39.981085,-75.174005
19122,Philadelphia,39.978014,-75.145882
19123,Philadelphia,39.965975,-75.150968
19124,Philadelphia,40.017798,-75.089526
19125,Philadelphia,39.978751,-75.126156
19126,Philadelphia,40.056839,-75.137854
19127,Philadelphia,40.027512,-75.224167
19128,Philadelphia,40.040247,-75.223084
19129,Philadelphia,40.011816,-75.186149
19130,Philadelphia,39.967677,-75.173467
19131,Philadelphia,39.98447,-75.228226
19132,Philadelphia,39.995393,-75.16982
19133,Philadelphia,39.992467,-75.141505
19134,Philadelphia,39.99252,-75.113284
19135,Philadelphia,40.024694,-75.051827
19136,Philadelphia,40.042159,-75.024388
19137,Philadelphia,40.000849,-75.072654
19138,Philadelphia,40.05683,-75.156898
19139,Philadelphia,39.961166,-75.230301
19140,Philadelphia,40.011771,-75.145626
19141,Philadelphia,40.036473,-75.145109
19142,Philadelphia,39.922332,-75.233796
19143,Philadelphia,39.944815,-75.228819
19144,Philadelphia,40.033773,-75.173099
19145,Philadelphia,39.922724,-75.181194
19146,Philadelphia,39.937949,-75.179364
19147,Philadelphia,39.936175,-75.156324
19148,Philadelphia,39.92068,-75.159538
19149,Philadelphia,40.036915,-75.066374
19150,Philadelphia,40.07262,-75.170621
19151,Philadelphia,39.977199,-75.254492
19152,Philadelphia,40.060571,-75.047079
19153,Philadelphia,39.905512,-75.244431
19154,Philadelphia,40.089738,-74.978052
19301,Paoli,40.04259,-75.482702
19310,Atglen,39.945782,-75.970343
19311,Avondale,39.821904,-75.768694
19312,Berwyn,40.041184,-75.447457
19317,Chadds Ford,39.864769,-75.588515
19319,Cheyney,39.917496,-75.548738
19320,Coatesville,39.984313,-75.825299
19330,Cochranville,39.875686,-75.921381
19333,Devon,40.045181,-75.422691
19335,Downingtown,40.016078,-75.718261
19341,Exton,40.046817,-75.643196
19342,Glen Mills,39.901515,-75.504872
19343,Glenmoore,40.084602,-75.771103
19344,Honey Brook,40.083227,-75.88432
19346,Kelton,39.795501,-75.875827
19348,Kennett Square,39.855033,-75.70002
19350,Landenberg,39.769558,-75.780707
19352,Lincoln Universi,39.780905,-75.881784
19355,Frazer,40.037123,-75.533021
19362,Nottingham,39.74411,-76.035551
19363,Oxford,39.782704,-75.981522
19365,Parkesburg,39.965388,-75.926041
19372,Thorndale,40.000127,-75.762859
19373,Thornton,39.904127,-75.531344
19374,Toughkenamon,39.825117,-75.782533
19380,West Chester,39.984458,-75.596231
19382,West Chester,39.944081,-75.588197
19390,West Grove,39.825314,-75.837374
19401,Norristown,40.124464,-75.330446
19403,Eagleville,40.14335,-75.384672
19405,Bridgeport,40.103042,-75.340234
19406,King Of Prussia,40.095581,-75.373706
19422,Penllyn,40.15939,-75.279656
19425,Chester Springs,40.097781,-75.639769
19426,Collegeville,40.189277,-75.448762
19428,West Conshohocke,40.079848,-75.301332
19435,Frederick,40.299924,-75.531975
19436,Gwynedd,40.202089,-75.250746
19438,Harleysville,40.265922,-75.388335
19440,Hatfield,40.277826,-75.297507
19444,Lafayette Hill,40.089597,-75.260052
19446,Lansdale,40.237776,-75.295512
19453,Mont Clare,40.13642,-75.499931
19454,North Wales,40.216593,-75.256483
19460,Phoenixville,40.126704,-75.527192
19462,Plymouth Meeting,40.107735,-75.279559
19464,Sanatoga,40.242989,-75.639256
19468,Limerick,40.19286,-75.530548
19473,Schwenksville,40.247087,-75.460155
19475,Spring City,40.176477,-75.56969
19477,Spring House,40.186954,-75.237501
19492,Zieglersville,40.281673,-75.485462
19501,Adamstown,40.242992,-76.056542
19503,Bally,40.400557,-75.587483
19504,Barto,40.381501,-75.574889
19505,Bechtelsville,40.379454,-75.625701
19506,Bernville,40.455061,-76.124732
19507,Bethel,40.480834,-76.274209
19508,Birdsboro,40.256304,-75.834373
19510,Blandon,40.443492,-75.883681
19512,Boyertown,40.333905,-75.660368
19518,Douglassville,40.270876,-75.739673
19520,Elverson,40.156781,-75.786563
19522,Evansville,40.446766,-75.8144
19525,Gilbertsville,40.305941,-75.595296
19526,Hamburg,40.548799,-75.987361
19529,Kempton,40.632794,-75.85127
19530,Kutztown,40.521354,-75.777395
19533,Leesport,40.415216,-75.994421
19534,Lenhartsville,40.575284,-75.850002
19539,Mertztown,40.499183,-75.687202
19540,Mohnton,40.258442,-75.98332
19541,Mohrsville,40.478307,-76.012491
19543,Morgantown,40.155248,-75.899802
19547,Oley,40.383312,-75.770575
19549,Port Clinton,40.581787,-76.026652
19551,Robesonia,40.355281,-76.13659
19555,Shoemakersville,40.495495,-75.960313
19560,Temple,40.402504,-75.904582
19562,Topton,40.502941,-75.701528
19565,Wernersville,40.329289,-76.09014
19567,Womelsdorf,40.374333,-76.198511
19601,Reading,40.346621,-75.935132
19602,Reading,40.330604,-75.919229
19604,Reading,40.350721,-75.914262
19605,Reading,40.38859,-75.932769
19606,Mount Penn,40.325109,-75.868178
19607,Shillington,40.299696,-75.953103
19608,Sinking Spring,40.31449,-76.024086
19609,West Lawn,40.325778,-75.995347
19610,Wyomissing,40.333478,-75.976382
19611,Reading,40.324989,-75.944188
2804,Ashaway,41.423054,-71.783745
2806,Barrington,41.744334,-71.317497
2807,Block Island,41.171546,-71.574825
2808,Bradford,41.411448,-71.746453
2809,Bristol,41.68247,-71.267558
2812,Richmond,41.46941,-71.650279
2813,Charlestown,41.400749,-71.661455
2814,Chepachet,41.91549,-71.679483
2815,Clayville,41.777762,-71.670589
2816,Coventry,41.69143,-71.576794
2817,West Greenwich,41.639977,-71.643549
2818,East Greenwich,41.649777,-71.474009
2821,2821,41.626721,-71.780767
2822,Exeter,41.574031,-71.607626
2825,Foster,41.781455,-71.718748
2827,Greene,41.706151,-71.735607
2828,Greenville,41.873409,-71.556923
2830,Harrisville,41.976379,-71.653405
2831,Hope,41.751603,-71.561225
2832,Richmond,41.506974,-71.734862
2835,Jamestown,41.516405,-71.376108
2836,Richmond,41.477694,-71.683992
2837,Little Compton,41.52204,-71.161215
2838,Manville,41.96888,-71.474113
2840,Middletown,41.504502,-71.30348
2852,North Kingstown,41.589426,-71.462494
2857,North Scituate,41.8439,-71.624187
2858,Oakland,41.963637,-71.642925
2859,Pascoag,41.962728,-71.709866
2860,Pawtucket,41.872873,-71.390713
2861,Pawtucket,41.881384,-71.356001
2863,Central Falls,41.888263,-71.394527
2864,Cumberland,41.948352,-71.415419
2865,Lincoln,41.908906,-71.434777
2871,Portsmouth,41.594397,-71.252018
2872,Prudence Island,41.613606,-71.311827
2874,Saunderstown,41.510528,-71.442693
2876,Slatersville,42.001478,-71.5682
2877,Slocum,41.521237,-71.537169
2878,Tiverton,41.633839,-71.180823
2879,Narragansett,41.430195,-71.525138
2881,Kingston,41.480295,-71.529239
2882,Narragansett,41.435313,-71.46164
2883,Peace Dale,41.45157,-71.500057
2885,Warren,41.725618,-71.270165
2886,Warwick,41.702601,-71.447591
2888,Warwick,41.74936,-71.40836
2889,Warwick,41.714069,-71.390146
2891,Westerly,41.369128,-71.812643
2892,Richmond,41.506716,-71.599076
2893,West Warwick,41.700433,-71.518349
2894,Wood River Junct,41.453771,-71.709512
2895,North Smithfield,41.99948,-71.513683
2898,Richmond,41.523362,-71.683973
2903,Providence,41.820002,-71.415801
2904,Centredale,41.860461,-71.438102
2905,Cranston,41.786568,-71.403146
2906,Providence,41.835104,-71.397065
2907,Cranston,41.800842,-71.424039
2908,Providence,41.838294,-71.437684
2909,Cranston,41.816777,-71.448165
2910,Cranston,41.776572,-71.438331
2911,Centredale,41.853412,-71.474058
2914,East Providence,41.813777,-71.368785
2915,Riverside,41.772313,-71.354244
2916,Rumford,41.842472,-71.355938
2917,Smithfield,41.896382,-71.520666
2919,Cranston,41.826431,-71.497646
2920,Cranston,41.77157,-71.465889
2921,Cranston,41.761357,-71.506102
29001,Alcolu,33.768402,-80.178782
29003,Bamberg,33.277915,-81.017744
29006,Batesburg,33.938595,-81.548988
29009,Bethune,34.42012,-80.366206
29010,Bishopville,34.224101,-80.274988
29014,Blackstock,34.577876,-81.124857
29015,Blair,34.496668,-81.345945
29016,Blythewood,34.191112,-80.975756
29018,Bowman,33.347466,-80.670868
29020,Camden,34.269636,-80.590997
29030,Cameron,33.557789,-80.646605
29031,Carlisle,34.614332,-81.509105
29032,Cassatt,34.342414,-80.499993
29033,Cayce,33.962567,-81.067084
29036,Chapin,34.131158,-81.33182
29037,Chappells,34.235834,-81.835253
29038,Cope,33.372555,-80.963111
29039,Cordova,33.42753,-80.885719
29040,Dalzell,34.014412,-80.466533
29042,Denmark,33.320925,-81.14072
29044,Eastover,33.915274,-80.699647
29045,Elgin,34.161963,-80.811292
29046,Elliott,34.117149,-80.175441
29047,Elloree,33.490608,-80.56784
29048,Eutawville,33.392189,-80.319983
29051,Gable,33.840989,-80.081377
29052,Gadsden,33.845461,-80.753199
29053,Gaston,33.833712,-81.117395
29054,Gilbert,33.95805,-81.39136
29055,Great Falls,34.57053,-80.913263
29056,Greeleyville,33.59664,-79.98022
29058,Heath Springs,34.602422,-80.71031
29059,Holly Hill,33.327586,-80.402393
29061,Hopkins,33.934868,-80.844906
29063,Irmo,34.110254,-81.196553
29065,Jenkinsville,34.271693,-81.271153
29067,Kershaw,34.557809,-80.554633
29069,Lamar,34.189044,-80.030134
29070,Leesville,33.913169,-81.459753
29072,Lexington,33.972383,-81.23586
29073,Lexington,33.863206,-81.235102
29075,Little Mountain,34.167569,-81.418375
29077,Lone Star,33.673574,-80.645025
29078,Lugoff,34.22961,-80.714712
29080,Lynchburg,34.052603,-80.098821
29081,Ehrhardt,33.104436,-81.022137
29082,Lodge,32.982263,-80.934641
29101,Mc Bee,34.46056,-80.254434
29102,Paxville,33.667716,-80.222078
29104,Saint Charles,34.046463,-80.234927
29105,Monetta,33.774729,-81.536299
29107,Neeses,33.534282,-81.083433
29108,Newberry,34.284661,-81.615741
29111,New Zion,33.795736,-80.014753
29112,North,33.621121,-81.060096
29113,Norway,33.453402,-81.109744
29114,Olanta,33.928545,-79.915349
29115,Orangeburg,33.502545,-80.859282
29123,Pelion,33.776628,-81.250161
29125,Pinewood,33.764216,-80.497761
29126,Pomaria,34.306281,-81.449973
29127,Prosperity,34.183243,-81.532353
29128,Rembert,34.108467,-80.494544
29129,Ridge Spring,33.871403,-81.655949
29130,Ridgeway,34.316651,-80.928813
29131,Rimini,33.672155,-80.472671
29133,Rowesville,33.370257,-80.833115
29135,Fort Motte,33.694212,-80.856286
29137,Salley,33.597233,-81.318418
29138,Saluda,34.017451,-81.775398
29142,Santee,33.483533,-80.480498
29145,Silverstreet,34.235553,-81.703684
29146,Springfield,33.534265,-81.249858
29148,Summerton,33.594578,-80.360566
29150,Oswego,33.928199,-80.321008
29152,Shaw A F B,33.980262,-80.481093
29154,Sumter,33.882067,-80.402761
29160,Swansea,33.733917,-81.093309
29161,Timmonsville,34.101241,-79.937845
29162,Turbeville,33.87857,-79.985174
29163,Vance,33.413882,-80.461716
29164,Wagener,33.649417,-81.39952
29166,Ward,33.884856,-81.728341
29168,Wedgefield,33.943002,-80.498719
29169,West Columbia,33.995024,-81.088836
29170,West Columbia,33.956751,-81.140474
29172,West Columbia,33.900022,-81.091008
29175,Westville,34.449177,-80.579554
29178,Whitmire,34.495485,-81.605981
29180,Winnsboro,34.381008,-81.10899
29201,Columbia,34.0004,-81.033418
29203,Columbia,34.063452,-81.026462
29204,Columbia,34.026037,-81.004647
29205,Columbia,33.990309,-80.999731
29206,Columbia,34.024655,-80.953152
29209,Columbia,33.965863,-80.935525
29210,Columbia,34.047863,-81.11006
29212,Columbia,34.072613,-81.179617
29223,Columbia,34.085267,-80.91667
29301,Spartanburg,34.935211,-81.965377
29302,Spartanburg,34.956283,-81.873625
29303,Valley Falls,34.993728,-81.957566
29321,Buffalo,34.724703,-81.682576
29322,Campobello,35.108003,-82.140343
29323,Chesnee,35.115398,-81.867827
29325,Clinton,34.470692,-81.87717
29330,Cowpens,35.038979,-81.822019
29332,Cross Hill,34.269274,-81.984278
29334,Duncan,34.917645,-82.125821
29335,Enoree,34.670952,-81.92373
29340,Gaffney,35.061508,-81.649061
29349,Inman,35.052795,-82.054013
29351,Joanna,34.406795,-81.81907
29353,Kelton,34.837368,-81.684218
29355,Kinards,34.355219,-81.71975
29356,Landrum,35.156486,-82.211473
29360,Ora,34.500714,-82.026774
29365,Lyman,34.968443,-82.143479
29369,Moore,34.883453,-82.017893
29370,Mountville,34.340791,-81.958429
29372,Pacolet,34.901708,-81.758703
29374,Glenn Springs,34.774808,-81.857853
29376,Roebuck,34.8688,-81.95255
29379,Union,34.726855,-81.620235
29384,Waterloo,34.33673,-82.087968
29385,Wellford,34.951394,-82.092706
29388,Woodruff,34.757864,-82.044658
29401,Charleston,32.779506,-79.937069
29403,Charleston,32.797575,-79.949283
29404,Charleston,32.895816,-80.067687
29405,Charleston,32.851206,-79.976442
29406,North Charleston,32.903035,-80.001053
29407,Charleston,32.799322,-80.005953
29412,Charleston,32.732319,-79.954727
29414,Charleston,32.821538,-80.056756
29418,Charleston,32.907135,-80.055126
29420,Charleston,32.933096,-80.086463
29426,Jericho,32.749318,-80.368197
29429,Awendaw,32.951475,-79.686075
29431,Bonneau,33.297332,-79.92164
29432,Branchville,33.262802,-80.805931
29434,Cordesville,33.162127,-79.920492
29435,Cottageville,32.961171,-80.479414
29436,Cross,33.336373,-80.185901
29437,Dorchester,33.124688,-80.403398
29438,Edisto Island,32.548572,-80.30701
29440,Georgetown,33.430776,-79.323459
29445,Mount Holly,32.988699,-80.019948
29446,Green Pond,32.662827,-80.528035
29448,Harleyville,33.220511,-80.450094
29449,Meggett,32.722306,-80.259566
29450,Huger,33.018436,-79.807254
29451,Isle Of Palms,32.794252,-79.772949
29453,Shulerville,33.228797,-79.715551
29455,Johns Island,32.709697,-80.094294
29456,Ladson,32.993019,-80.125701
29458,Mc Clellanville,33.10472,-79.479982
29461,Oakley,33.163071,-80.036576
29464,Mount Pleasant,32.816211,-79.852031
29468,Pineville,33.419926,-80.093181
29469,Pinopolis,33.224125,-80.039761
29470,Ravenel,32.788088,-80.222346
29471,Reevesville,33.187213,-80.66725
29472,Ridgeville,33.108017,-80.308611
29474,Round O,32.940516,-80.573882
29475,Ruffin,33.010319,-80.813653
29477,Saint George,33.184532,-80.573246
29479,Alvin,33.405953,-79.937635
29481,Smoaks,33.096319,-80.813021
29482,Sullivans Island,32.763652,-79.839905
29483,Summerville,33.028045,-80.173852
29485,Summerville,32.975556,-80.183082
29487,Wadmalaw Island,32.652854,-80.182867
29488,Ritter,32.897367,-80.679225
29492,Wando,32.962223,-79.86533
29501,Florence,34.18375,-79.772786
29505,Florence,34.256368,-79.775983
29506,Quinby,34.245178,-79.794547
29510,Andrews,33.452525,-79.560438
29511,Aynor,33.982271,-79.17773
29512,Bennettsville,34.625501,-79.689826
29516,Blenheim,34.502033,-79.659422
29518,Cades,33.812017,-79.817567
29520,Cheraw,34.686275,-79.917414
29525,Clio,34.58052,-79.545255
29526,Conway,33.873066,-79.055712
29527,Bucksport,33.77922,-79.050836
29530,Coward,33.990514,-79.751523
29532,Darlington,34.300294,-79.873221
29536,Dillon,34.414553,-79.377015
29541,Effingham,34.094571,-79.791822
29543,Fork,34.28733,-79.250063
29544,Galivants Ferry,34.123801,-79.105915
29545,Green Sea,34.205105,-79.051613
29546,Gresham,33.906941,-79.356426
29547,South Of The Bor,34.484556,-79.377871
29550,Hartsville,34.375616,-80.084237
29554,Hemingway,33.741887,-79.448895
29555,Johnsonville,33.829873,-79.478256
29556,Kingstree,33.687841,-79.783221
29560,Lake City,33.865473,-79.741794
29563,Lake View,34.34449,-79.192869
29564,Lane,33.50827,-79.871545
29565,Latta,34.339829,-79.441704
29566,Little River,33.876806,-78.650829
29567,Little Rock,34.404803,-79.326948
29568,Longs,33.906408,-78.793359
29569,Loris,34.055756,-78.916096
29570,Mc Coll,34.670406,-79.559741
29571,Marion,34.156195,-79.389822
29572,Myrtle Beach,33.758701,-78.804448
29574,Mullins,34.204441,-79.254155
29575,Surfside Beach,33.625245,-78.995228
29576,Murrells Inlet,33.550717,-79.05275
29577,Myrtle Beach,33.699363,-78.913697
29580,Nesmith,33.591652,-79.551301
29581,Nichols,34.242629,-79.162493
29582,Cherry Grove Bea,33.822801,-78.67792
29583,Pamplico,33.992166,-79.592917
29584,Patrick,34.559823,-80.064984
29585,Pawleys Island,33.450825,-79.134128
29590,Salters,33.561138,-79.830024
29591,Scranton,33.92813,-79.773101
29592,Sellers,34.269522,-79.436948
29593,Society Hill,34.451161,-79.886494
29596,Wallace,34.730704,-79.801142
29601,Greenville,34.847165,-82.406049
29605,Greenville,34.800117,-82.393218
29607,Greenville,34.828507,-82.35155
29609,Greenville,34.892101,-82.400195
29611,Greenville,34.85331,-82.449296
29615,Greenville,34.866095,-82.319815
29620,Abbeville,34.18186,-82.378452
29621,Anderson,34.526051,-82.630436
29624,Anderson,34.474807,-82.677052
29625,Anderson,34.527134,-82.70868
29627,Belton,34.508715,-82.510106
29628,Calhoun Falls,34.099912,-82.580544
29630,Central,34.74007,-82.794727
29631,Clemson,34.683061,-82.825003
29635,Cleveland,35.06537,-82.609256
29638,Shoals Junction,34.399772,-82.366616
29639,Due West,34.334425,-82.400164
29640,Easley,34.829031,-82.579552
29642,Easley,34.960694,-82.561716
29643,Fair Play,34.577548,-82.999874
29644,Fountain Inn,34.653334,-82.264593
29645,Ora,34.580984,-82.157035
29646,Greenwood,34.175802,-82.156211
29649,Greenwood,34.222988,-82.158189
29650,Greer,34.8968,-82.267442
29651,Greer,34.94532,-82.220857
29653,Hodges,34.288167,-82.214225
29654,Honea Path,34.441723,-82.425471
29655,Iva,34.319847,-82.657437
29657,Liberty,34.787189,-82.697429
29658,Long Creek,34.754954,-83.184728
29659,Lowndesville,34.26624,-82.571021
29661,Marietta,35.029644,-82.513622
29662,Mauldin,34.780675,-82.303507
29664,Mountain Rest,34.854119,-83.113402
29666,Ninety Six,34.165198,-82.029185
29667,Cateechee,34.765472,-82.755492
29669,Pelzer,34.646063,-82.467334
29670,Pendleton,34.63694,-82.740623
29671,Pickens,34.902403,-82.705784
29673,Piedmont,34.724433,-82.470216
29676,Salem,34.872836,-82.960687
29678,Seneca,34.682797,-82.936162
29681,Simpsonville,34.751228,-82.255009
29682,Six Mile,34.828287,-82.827795
29684,Starr,34.396196,-82.68971
29685,Sunset,34.970617,-82.807639
29686,Tamassee,34.898229,-82.986138
29687,Taylors,34.924517,-82.31968
29688,Tigerville,35.094443,-82.358236
29689,Townville,34.522638,-82.89633
29690,Travelers Rest,35.003929,-82.427179
29691,Walhalla,34.768902,-83.038778
29692,Ware Shoals,34.402491,-82.26779
29693,Madison,34.658857,-83.110782
29696,West Union,34.751572,-83.039887
29697,Williamston,34.620572,-82.511006
29702,Cherokee Falls,35.115047,-81.508004
29704,Catawba,34.850712,-80.934154
29706,Chester,34.714897,-81.21856
29709,Chesterfield,34.727834,-80.09577
29710,Lake Wylie,35.110728,-81.186358
29712,Edgemoor,34.797006,-80.989095
29714,Fort Lawn,34.70064,-80.909175
29715,Tega Cay,35.026001,-80.958559
29717,Hickory Grove,34.970833,-81.430599
29718,Jefferson,34.654581,-80.363934
29720,Lancaster,34.749006,-80.761576
29726,Mc Connells,34.867667,-81.236803
29727,Mount Croghan,34.743895,-80.242791
29728,Pageland,34.772193,-80.396615
29729,Richburg,34.682185,-80.989061
29730,Rock Hill,34.915068,-81.012904
29732,Rock Hill,34.968066,-81.048881
29741,Ruby,34.737928,-80.190966
29742,Sharon,34.908396,-81.372907
29743,Smyrna,35.030784,-81.389606
29745,York,34.994669,-81.224462
29801,Aiken,33.553024,-81.719429
29803,Aiken,33.531868,-81.594702
29809,New Ellenton,33.417242,-81.687376
29810,Allendale,33.007676,-81.320254
29812,Barnwell,33.233492,-81.35231
29817,Blackville,33.364476,-81.271844
29819,Bradley,34.032587,-82.202723
29821,Clarks Hill,33.65052,-82.14875
29824,Edgefield,33.805553,-81.96602
29827,Fairfax,32.951455,-81.25864
29829,Graniteville,33.563016,-81.814686
29831,Jackson,33.338886,-81.797628
29832,Johnston,33.823075,-81.797242
29835,Mc Cormick,33.914646,-82.271862
29836,Martin,33.109286,-81.500304
29838,Modoc,33.724894,-82.203469
29840,Mount Carmel,33.970323,-82.43607
29841,Beech Island,33.517766,-81.934794
29843,Olar,33.18364,-81.164042
29845,Plum Branch,33.832893,-82.248041
29847,Trenton,33.693757,-81.853392
29848,Troy,33.955654,-82.294077
29849,Ulmer,33.057597,-81.221292
29851,Warrenville,33.519917,-81.829397
29853,Williston,33.392608,-81.416146
29856,Windsor,33.467446,-81.513626
29902,Burton,32.418035,-80.709026
29910,Bluffton,32.251275,-80.872079
29911,Brunson,32.941297,-81.180719
29916,Early Branch,32.628893,-81.030011
29918,Estill,32.737514,-81.217768
29920,St Helena Island,32.380213,-80.533863
29922,Garnett,32.600666,-81.239629
29924,Hampton,32.87288,-81.097333
29926,Hilton Head Isla,32.229426,-80.728088
29927,Hardeeville,32.263512,-81.066865
29928,Hilton Head Isla,32.158718,-80.756577
29929,Islandton,32.950324,-80.891589
29932,Luray,32.86177,-81.223506
29934,Pineland,32.602065,-81.176116
29935,Port Royal,32.384205,-80.69278
29936,Coosawatchie,32.491938,-80.949435
29940,Seabrook,32.526884,-80.740793
29943,Tillman,32.492719,-81.077567
29944,Varnville,32.834893,-81.028839
29945,Yemassee,32.642983,-80.812932
57001,Alcester,43.004726,-96.633243
57002,Aurora,44.283786,-96.704268
57003,Baltic,43.730908,-96.756272
57004,Beresford,43.087409,-96.781256
57005,Corson,43.596413,-96.578201
57006,Brookings,44.305619,-96.791408
57010,Burbank,42.763798,-96.846569
57012,Canistota,43.585639,-97.288901
57013,Canton,43.303819,-96.593796
57014,Centerville,43.117635,-96.963637
57015,Chancellor,43.407962,-96.982695
57016,Chester,43.898077,-96.975883
57017,Colman,43.955761,-96.818882
57018,Colton,43.795102,-96.957202
57020,Crooks,43.64509,-96.818259
57021,Davis,43.286365,-96.979206
57022,Dell Rapids,43.822759,-96.722315
57024,Egan,43.986592,-96.649252
57025,Elk Point,42.738219,-96.686954
57026,Elkton,44.234984,-96.501095
57027,Fairview,43.208965,-96.574261
57028,Flandreau,44.06578,-96.622184
57029,Freeman,43.360501,-97.460073
57030,Garretson,43.71617,-96.519626
57031,Gayville,42.883516,-97.18295
57032,Harrisburg,43.446021,-96.686389
57033,Hartford,43.615472,-96.950052
57034,Hudson,43.128357,-96.53063
57035,Humboldt,43.612026,-97.06971
57036,Hurley,43.289256,-97.190364
57037,Irene,43.102683,-97.255797
57038,Jefferson,42.601341,-96.578392
57039,Lennox,43.345066,-96.882061
57040,Lesterville,43.054976,-97.548282
57042,Madison,44.005434,-97.11486
57043,Marion,43.41878,-97.277066
57044,Meckling,42.848994,-97.092249
57045,Menno,43.233968,-97.564986
57046,Mission Hill,42.983611,-97.334877
57047,Monroe,43.477883,-97.218167
57048,Montrose,43.706262,-97.188493
57049,Dakota Dunes,42.532706,-96.50761
57050,Nunda,44.152459,-96.994209
57051,Oldham,44.245722,-97.269575
57052,Olivet,43.292811,-97.718355
57053,Parker,43.40204,-97.133298
57054,Ramona,44.122887,-97.234889
57055,Renner,43.636625,-96.711925
57057,Rutland,44.068282,-96.951856
57058,Salem,43.735583,-97.379695
57059,Scotland,43.121208,-97.729596
57060,Sherman,43.798677,-96.544396
57061,Sinai,44.239745,-97.054332
57062,Springfield,42.868694,-97.928825
57063,Tabor,42.938262,-97.692282
57064,Tea,43.471114,-96.817734
57065,Trent,43.894159,-96.632574
57066,Tyndall,42.990043,-97.863285
57067,Utica,42.936629,-97.455095
57068,Valley Springs,43.577306,-96.495637
57069,Vermillion,42.795109,-96.925784
57070,Viborg,43.181497,-97.114048
57071,Volga,44.322354,-96.925148
57072,Volin,42.969617,-97.228231
57073,Wakonda,42.996001,-97.069374
57074,Ward,44.155883,-96.481325
57075,Wentworth,43.985242,-96.961456
57076,Winfred,43.959511,-97.309266
57077,Worthing,43.292531,-96.752935
57078,Yankton,42.882086,-97.398624
57102,Sioux Falls,43.546131,-96.726927
57103,Sioux Falls,43.537386,-96.686415
57104,Sioux Falls,43.551355,-96.737535
57105,Sioux Falls,43.523972,-96.734141
57106,Sioux Falls,43.517912,-96.792376
57107,Sioux Falls,43.556628,-96.802811
57115,Buffalo Ridge,43.516936,-96.834165
57116,Sioux Falls,43.508535,-96.766199
57201,Watertown,44.904295,-97.123977
57202,Waverly,45.003209,-96.946744
57212,Arlington,44.366769,-97.068734
57213,Astoria,44.573515,-96.541634
57214,Badger,44.491802,-97.218368
57216,Big Stone City,45.28504,-96.561434
57217,Bradley,45.075099,-97.638712
57218,Brandt,44.67383,-96.643545
57219,Butler,45.308982,-97.746573
57220,Bruce,44.467453,-96.910984
57221,Bryant,44.598671,-97.453659
57223,Castlewood,44.731339,-97.020432
57224,Claire City,45.875522,-97.107274
57225,Clark,44.878,-97.726536
57226,Altamont,44.763703,-96.700541
57227,Corona,45.359483,-96.664897
57230,57230,44.669557,-96.93657
57231,De Smet,44.385169,-97.563432
57232,Eden,45.621074,-97.374091
57233,Erwin,44.491484,-97.410291
57234,Dempster,44.576998,-96.923678
57235,Florence,45.055388,-97.286643
57236,Garden City,44.947413,-97.568025
57237,Gary,44.827022,-96.504362
57238,Bemis,44.886232,-96.811368
57239,Grenville,45.489673,-97.415457
57241,Hayti,44.664737,-97.230509
57242,Hazel,44.75717,-97.30829
57243,Henry,44.88576,-97.444216
57244,Hetland,44.367519,-97.141024
57245,Kranzburg,44.879264,-96.947013
57246,Labolt,45.041458,-96.689209
57247,Lake City,45.68991,-97.348131
57248,Lake Norden,44.584351,-97.200867
57249,Lake Preston,44.367298,-97.356283
57251,Marvin,45.272651,-96.90996
57252,Milbank,45.206127,-96.62548
57255,New Effington,45.865868,-96.914989
57256,Ortley,45.340633,-97.176985
