"2900","Winsted","7"
"2901","Hartford","7"
"2902","W Hartford","7"
"2903","East Hartford","7"
"2904","Wethersfield","7"
"2905","Maple Hill","7"
"2906","Willimantic","7"
"2907","Amston","7"
"2908","Andover","7"
"2909","Brooklyn","7"
"2910","Chaplin","7"
"2911","Columbia","7"
"2912","Coventry","7"
"2913","Danielson","7"
"2914","Dayville","7"
"2915","Eastford","7"
"2916","East Killingly","7"
"2917","Hampton","7"
"2918","Hebron","7"
"2919","Lebanon","7"
"2920","Mansfield Center","7"
"2921","North Franklin","7"
"2922","North Grosvenord","7"
"2923","North Windham","7"
"2924","Pomfret Center","7"
"2925","Putnam","7"
"2926","Quinebaug","7"
"2927","Scotland","7"
"2928","South Windham","7"
"2929","Storrs Mansfield","7"
"2930","Thompson","7"
"2931","Warrenville","7"
"2932","West Willington","7"
"2933","Windham","7"
"2934","Woodstock","7"
"2935","Woodstock Valley","7"
"2936","New London","7"
"2937","Baltic","7"
"2938","Canterbury","7"
"2939","East Lyme","7"
"2940","Bozrah","7"
"2941","Gales Ferry","7"
"2942","Gilman","7"
"2943","Ledyard","7"
"2944","Groton","7"
"2945","Jewett City","7"
"2946","Montville","7"
"2947","Moosup","7"
"2948","Mystic","7"
"2949","Niantic","7"
"2950","North Stonington","7"
"2951","Norwich","7"
"2952","Preston","7"
"2953","Oakdale","7"
"2954","Old Lyme","7"
"2955","Plainfield","7"
"2956","Quaker Hill","7"
"2957","Sterling","7"
"2958","Stonington","7"
"2959","Pawcatuck","7"
"2960","Taftville","7"
"2961","Uncasville","7"
"2962","Voluntown","7"
"2963","Waterford","7"
"2964","Ansonia","7"
"2965","Beacon Falls","7"
"2966","Branford","7"
"2967","Centerbrook","7"
"2968","Cheshire","7"
"2969","Chester","7"
"2970","Clinton","7"
"2971","Colchester","7"
"2972","Cromwell","7"
"2973","Deep River","7"
"2974","Derby","7"
"2975","Killingworth","7"
"2976","Salem","7"
"2977","Durham","7"
"2978","East Haddam","7"
"2979","East Hampton","7"
"2980","Essex","7"
"2981","Fairfield","7"
"2982","Guilford","7"
"2983","Haddam","7"
"2984","Higganum","7"
"2985","Ivoryton","7"
"2986","Madison","7"
"2987","Marlborough","7"
"2988","Meriden","7"
"2989","Middlefield","7"
"2990","Middletown","7"
"2991","Milford","7"
"2992","Monroe","7"
"2993","Moodus","7"
"2994","Newtown","7"
"2995","North Branford","7"
"2996","Northford","7"
"2997","North Haven","7"
"2998","Old Saybrook","7"
"2999","Orange","7"
"3000","Oxford","7"
"3001","Plantsville","7"
"3002","Portland","7"
"3003","Rockfall","7"
"3004","Sandy Hook","7"
"3005","Seymour","7"
"3006","Shelton","7"
"3007","Southbury","7"
"3008","Southington","7"
"3009","Southport","7"
"3010","Wallingford","7"
"3011","Stratford","7"
"3012","Westbrook","7"
"3013","New Haven","7"
"3014","East Haven","7"
"3015","Hamden","7"
"3016","West Haven","7"
"3017","Bethany","7"
"3018","Woodbridge","7"
"3019","Bridgeport","7"
"3020","Trumbull","7"
"3021","Easton","7"
"3022","Waterbury","7"
"3023","Prospect","7"
"3024","Wolcott","7"
"3025","Bantam","7"
"3026","Bethlehem","7"
"3027","Bridgewater","7"
"3028","Warren","7"
"3029","Gaylordsville","7"
"3030","Goshen","7"
"3031","Kent","7"
"3032","Lakeside","7"
"3033","Litchfield","7"
"3034","Middlebury","7"
"3035","Morris","7"
"3036","Naugatuck","7"
"3037","New Milford","7"
"3038","New Preston Marb","7"
"3039","Northfield","7"
"3040","Oakville","7"
"3041","Plymouth","7"
"3042","Roxbury","7"
"3043","Sherman","7"
"3044","South Kent","7"
"3045","Terryville","7"
"3046","Thomaston","7"
"3047","Torrington","7"
"3048","Harwinton","7"
"3049","Washington Depot","7"
"3050","Watertown","7"
"3051","West Cornwall","7"
"3052","Woodbury","7"
"3053","Bethel","7"
"3054","Brookfield","7"
"3055","Cos Cob","7"
"3056","Danbury","7"
"3057","New Fairfield","7"
"3058","Darien","7"
"3059","Byram","7"
"3060","Greenwich","7"
"3061","New Canaan","7"
"3062","Norwalk","7"
"3063","Old Greenwich","7"
"3064","Ridgefield","7"
"3065","Riverside","7"
"3066","Westport","7"
"3067","Weston","7"
"3068","West Redding","7"
"3069","Wilton","7"
"3070","Stamford","7"
"3071","Ridgeway","7"
"3072","Bear","8"
"3073","Newark","8"
"3074","Claymont","8"
"3075","Hockessin","8"
"3076","Middletown","8"
"3077","Manor","8"
"3078","Townsend","8"
"3079","Wilmington","8"
"3080","Talleyville","8"
"3081","Newport","8"
"3082","Greenville","8"
"3083","Marshallton","8"
"3084","Edgemoor","8"
"3085","Dover","8"
"3086","Dover Afb","8"
"3087","Bethany Beach","8"
"3088","Bethel","8"
"3089","Bridgeville","8"
"3090","Camden Wyoming","8"
"3091","Clayton","8"
"3092","Dagsboro","8"
"3093","Delmar","8"
"3094","Ellendale","8"
"3095","Felton","8"
"3096","Frankford","8"
"3097","Frederica","8"
"3098","Georgetown","8"
"3099","Greenwood","8"
"3100","Harbeson","8"
"3101","Harrington","8"
"3102","Hartly","8"
"3103","Houston","8"
"3104","Laurel","8"
"3105","Lewes","8"
"3106","Lincoln","8"
"3107","Magnolia","8"
"3108","Milford","8"
"3109","Marydel","8"
"3110","Long Neck","8"
"3111","Millville","8"
"3112","Milton","8"
"3113","Dewey Beach","8"
"3114","Seaford","8"
"3115","Selbyville","8"
"3116","Smyrna","8"
"3117","Viola","8"
"3118","Washington","9"
"3119","Pentagon","9"
"3120","Branford","10"
"3121","Bryceville","10"
"3122","Callahan","10"
"3123","Day","10"
"3124","Elkton","10"
"3125","Amelia Island","10"
"3126","Fort White","10"
"3127","Glen Saint Mary","10"
"3128","Green Cove Sprin","10"
"3129","Hampton","10"
"3130","Hilliard","10"
"3131","Jasper","10"
"3132","Jennings","10"
"3133","Lake Butler","10"
"3134","Lake City","10"
"3135","Lawtey","10"
"3136","Lee","10"
"3137","Boys Ranch","10"
"3138","Lulu","10"
"3139","Mc Alpin","10"
"3140","Macclenny","10"
"3141","Orange Park","10"
"3142","Mayo","10"
"3143","Middleburg","10"
"3144","O Brien","10"
"3145","Ponte Vedra Beac","10"
"3146","Raiford","10"
"3147","Saint Augustine","10"
"3148","Sanderson","10"
"3149","Starke","10"
"3150","Wellborn","10"
"3151","White Springs","10"
"3152","Yulee","10"
"3153","Astor","10"
"3154","Bunnell","10"
"3155","Crescent City","10"
"3156","Citra","10"
"3157","Daytona Beach","10"
"3158","Holly Hill","10"
"3159","Dunlawton","10"
"3160","Port Orange","10"
"3161","De Leon Springs","10"
"3162","East Palatka","10"
"3163","Edgewater","10"
"3164","Salt Springs","10"
"3165","Flagler Beach","10"
"3166","Palm Coast","10"
"3167","Georgetown","10"
"3168","Florahome","10"
"3169","Hastings","10"
"3170","Interlachen","10"
"3171","Lady Lake","10"
"3172","New Smyrna Beach","10"
"3173","Ormond Beach","10"
"3174","Palatka","10"
"3175","Ocklawaha","10"
"3176","Pierson","10"
"3177","Pomona Park","10"
"3178","San Mateo","10"
"3179","Satsuma","10"
"3180","Seville","10"
"3181","Weirsdale","10"
"3182","Jacksonville","10"
"3183","Jacksonville N A","10"
"3184","Cecil Field Nas","10"
"3185","Jacksonville Bea","10"
"3186","Atlantic Beach","10"
"3187","Baldwin","10"
"3188","Neptune Beach","10"
"3189","Tallahassee","10"
"3190","Apalachicola","10"
"3191","Bristol","10"
"3192","Carrabelle","10"
"3193","Chattahoochee","10"
"3194","Crawfordville","10"
"3195","Saint George Isl","10"
"3196","Greenville","10"
"3197","Havana","10"
"3198","Hosford","10"
"3199","Lamont","10"
"3200","Madison","10"
"3201","Monticello","10"
"3202","Panacea","10"
"3203","Perry","10"
"3204","Pinetta","10"
"3205","Quincy","10"
"3206","Salem","10"
"3207","Sopchoppy","10"
"3208","Steinhatchee","10"
"3209","Panama City","10"
"3210","Panama City Beac","10"
"3211","Southport","10"
"3212","Alford","10"
"3213","Altha","10"
"3214","Bascom","10"
"3215","Blountstown","10"
"3216","Bonifay","10"
"3217","Campbellton","10"
"3218","Caryville","10"
"3219","Chipley","10"
"3220","Clarksville","10"
"3221","Cottondale","10"
"3222","De Funiak Spring","10"
"3223","Ebro","10"
"3224","Fountain","10"
"3225","Freeport","10"
"3226","Graceville","10"
"3227","Grand Ridge","10"
"3228","Greenwood","10"
"3229","Lynn Haven","10"
"3230","Malone","10"
"3231","Marianna","10"
"3232","Kinard","10"
"3233","Ponce De Leon","10"
"3234","Port Saint Joe","10"
"3235","Santa Rosa Beach","10"
"3236","Sneads","10"
"3237","Vernon","10"
"3238","Westville","10"
"3239","Wewahitchka","10"
"3240","Youngstown","10"
"3241","Pensacola","10"
"3242","Baker","10"
"3243","Cantonment","10"
"3244","Century","10"
"3245","Crestview","10"
"3246","Sandestin","10"
"3247","Eglin A F B","10"
"3248","Fort Walton Beac","10"
"3249","Gulf Breeze","10"
"3250","Holt","10"
"3251","Jay","10"
"3252","Navarre","10"
"3253","Laurel Hill","10"
"3254","Walnut Hill","10"
"3255","Mary Esther","10"
"3256","Milton","10"
"3257","Pace","10"
"3258","Niceville","10"
"3259","Shalimar","10"
"3260","Valparaiso","10"
"3261","Gainesville","10"
"3262","Santa Fe","10"
"3263","Anthony","10"
"3264","Archer","10"
"3265","Bell","10"
"3266","32620","10"
"3267","Bronson","10"
"3268","Brooker","10"
"3269","Cedar Key","10"
"3270","Chiefland","10"
"3271","32629","10"
"3272","32630","10"
"3273","Earleton","10"
"3274","32636","10"
"3275","Hawthorne","10"
"3276","32642","10"
"3277","High Springs","10"
"3278","32646","10"
"3279","Horseshoe Beach","10"
"3280","32649","10"
"3281","32650","10"
"3282","32652","10"
"3283","Keystone Heights","10"
"3284","32661","10"
"3285","32665","10"
"3286","Melrose","10"
"3287","Micanopy","10"
"3288","Morriston","10"
"3289","Newberry","10"
"3290","32670","10"
"3291","32671","10"
"3292","32672","10"
"3293","32673","10"
"3294","32674","10"
"3295","32675","10"
"3296","32676","10"
"3297","Old Town","10"
"3298","32684","10"
"3299","Reddick","10"
"3300","32688","10"
"3301","32691","10"
"3302","Trenton","10"
"3303","Waldo","10"
"3304","Williston","10"
"3305","32698","10"
"3306","Altamonte Spring","10"
"3307","Altoona","10"
"3308","Hunt Club","10"
"3309","Casselberry","10"
"3310","Winter Springs","10"
"3311","Christmas","10"
"3312","Apopka","10"
"3313","Debary","10"
"3314","Forest City","10"
"3315","Deland","10"
"3316","Deltona","10"
"3317","Eustis","10"
"3318","Fern Park","10"
"3319","Geneva","10"
"3320","Grand Island","10"
"3321","Lake Helen","10"
"3322","Heathrow","10"
"3323","Longwood","10"
"3324","Eatonville","10"
"3325","Mims","10"
"3326","Mount Dora","10"
"3327","Oak Hill","10"
"3328","Orange City","10"
"3329","Osteen","10"
"3330","Oviedo","10"
"3331","Chuluota","10"
"3332","Paisley","10"
"3333","Sanford","10"
"3334","Sorrento","10"
"3335","Tavares","10"
"3336","Springs Plaza","10"
"3337","Titusville","10"
"3338","Dona Vista","10"
"3339","Winter Park","10"
"3340","Aloma","10"
"3341","Zellwood","10"
"3342","Orlando","10"
"3343","Fairvilla","10"
"3344","Azalea Park","10"
"3345","Pine Hills","10"
"3346","Pine Castle","10"
"3347","Lockhart","10"
"3348","Orlo Vista","10"
"3349","Naval Training C","10"
"3350","Kennedy Space Ce","10"
"3351","Union Park","10"
"3352","Sand Lake","10"
"3353","Ventura","10"
"3354","Lake Buena Vista","10"
"3355","Melbourne","10"
"3356","Indialantic","10"
"3357","Melbourne Villag","10"
"3358","Palm Bay","10"
"3359","Cape Canaveral","10"
"3360","Cocoa","10"
"3361","Patrick A F B","10"
"3362","Port Saint John","10"
"3363","Cocoa Beach","10"
"3364","Eau Gallie","10"
"3365","Indian Harbor Be","10"
"3366","Fellsmere","10"
"3367","Melbourne Beach","10"
"3368","Merritt Island","10"
"3369","Rockledge","10"
"3370","Sebastian","10"
"3371","Vero Beach","10"
"3372","Indian River Sho","10"
"3373","Barefoot Bay","10"
"3374","Dania","10"
"3375","Hallandale","10"
"3376","Hialeah","10"
"3377","Hollywood","10"
"3378","Miramar","10"
"3379","Pembroke Pines","10"
"3380","Homestead","10"
"3381","Princeton","10"
"3382","Florida City","10"
"3383","Islamorada","10"
"3384","Ocean Reef","10"
"3385","Homestead Air Fo","10"
"3386","Naval Air Statio","10"
"3387","Summerland Key","10"
"3388","Big Pine Key","10"
"3389","Marathon","10"
"3390","Opa Locka","10"
"3391","Carol City","10"
"3392","Pompano Beach","10"
"3393","Margate","10"
"3394","Lighthouse Point","10"
"3395","Coral Springs","10"
"3396","North Coral Spri","10"
"3397","Tavernier","10"
"3398","Miami","10"
"3399","Coral Gables","10"
"3400","Miami Shores","10"
"3401","Carl Fisher","10"
"3402","North Bay Villag","10"
"3403","South Miami","10"
"3404","Key Biscayne","10"
"3405","Bal Harbour","10"
"3406","Kendall","10"
"3407","Perrine","10"
"3408","North Miami Beac","10"
"3409","North Miami","10"
"3410","Olympia Heights","10"
"3411","Miami Springs","10"
"3412","Quail Heights","10"
"3413","Ojus","10"
"3414","Fort Lauderdale","10"
"3415","Oakland Park","10"
"3416","City Of Sunrise","10"
"3417","Davie","10"
"3418","Plantation","10"
"3419","Tamarac","10"
"3420","Sunrise","10"
"3421","West Palm Beach","10"
"3422","Lake Park","10"
"3423","Riviera Beach","10"
"3424","Glen Ridge","10"
"3425","North Palm Beach","10"
"3426","Haverhill","10"
"3427","Palm Beach Garde","10"
"3428","Royal Palm Beach","10"
"3429","Boynton Beach","10"
"3430","Boca Raton","10"
"3431","Belle Glade","10"
"3432","Briny Breezes","10"
"3433","Village Of Golf","10"
"3434","Canal Point","10"
"3435","Clewiston","10"
"3436","Deerfield Beach","10"
"3437","Delray Beach","10"
"3438","Hobe Sound","10"
"3439","Jupiter","10"
"3440","Lake Worth","10"
"3441","Lantana","10"
"3442","Greenacres","10"
"3443","Tequesta","10"
"3444","Loxahatchee","10"
"3445","Moore Haven","10"
"3446","Pahokee","10"
"3447","Palm Beach","10"
"3448","Highland Beach","10"
"3449","South Bay","10"
"3450","Brandon","10"
"3451","Bushnell","10"
"3452","Center Hill","10"
"3453","Ridge Manor","10"
"3454","Dover","10"
"3455","Gibsonton","10"
"3456","Lake Panasoffkee","10"
"3457","Zephyrhills","10"
"3458","Wesley Chapel","10"
"3459","Lithia","10"
"3460","Lutz","10"
"3461","Odessa","10"
"3462","Plant City","10"
"3463","Riverview","10"
"3464","Ruskin","10"
"3465","Apollo Beach","10"
"3466","Sun City Center","10"
"3467","San Antonio","10"
"3468","Seffner","10"
"3469","Thonotosassa","10"
"3470","Valrico","10"
"3471","Ridge Manor Esta","10"
"3472","Wimauma","10"
"3473","Tampa","10"
"3474","Carrollwood","10"
"3475","Saint Petersburg","10"
"3476","Madeira Beach","10"
"3477","Kenneth City","10"
"3478","Tierra Verde","10"
"3479","Lakeland","10"
"3480","Southside","10"
"3481","Arcadia","10"
"3482","Auburndale","10"
"3483","Avon Park","10"
"3484","Babson Park","10"
"3485","Bartow","10"
"3486","Duette","10"
"3487","Davenport","10"
"3488","Dundee","10"
"3489","Eagle Lake","10"
"3490","Fort Meade","10"
"3491","Frostproof","10"
"3492","Grenelefe","10"
"3493","Kathleen","10"
"3494","Lake Alfred","10"
"3495","Lake Placid","10"
"3496","Lake Wales","10"
"3497","Lorida","10"
"3498","Mulberry","10"
"3499","Ona","10"
"3500","Polk City","10"
"3501","Sebring","10"
"3502","Wauchula","10"
"3503","Eloise","10"
"3504","Winter Haven","10"
"3505","Cypress Gardens","10"
"3506","Zolfo Springs","10"
"3507","Fort Myers","10"
"3508","Cape Coral Centr","10"
"3509","Tice","10"
"3510","College Parkway","10"
"3511","Alva","10"
"3512","Bokeelia","10"
"3513","Bonita Springs","10"
"3514","Captiva","10"
"3515","El Jobean","10"
"3516","Estero","10"
"3517","Fort Myers Beach","10"
"3518","Immokalee","10"
"3519","Labelle","10"
"3520","Lehigh Acres","10"
"3521","Marco Island","10"
"3522","Naples","10"
"3523","Ochopee","10"
"3524","Placida","10"
"3525","Port Charlotte","10"
"3526","Punta Gorda","10"
"3527","Saint James City","10"
"3528","Sanibel","10"
"3529","Venus","10"
"3530","Braden River","10"
"3531","Westgate","10"
"3532","College Plaza","10"
"3533","Palma Sola","10"
"3534","Bradenton","10"
"3535","Cortez","10"
"3536","Bradenton Beach","10"
"3537","Parrish","10"
"3538","Palmetto","10"
"3539","Ellenton","10"
"3540","Englewood","10"
"3541","Grove City","10"
"3542","Whitney Beach","10"
"3543","Osprey","10"
"3544","South Trail","10"
"3545","Forest Lakes","10"
"3546","Sarasota","10"
"3547","Meadows Village","10"
"3548","Sarasota Square","10"
"3549","Crescent Beach","10"
"3550","Myakka City","10"
"3551","Nokomis","10"
"3552","Venice","10"
"3553","North Port","10"
"3554","Mid Venice","10"
"3555","South Venice","10"
"3556","Brooksville","10"
"3557","Ridge Manor West","10"
"3558","Spring Hill","10"
"3559","Shady Hills","10"
"3560","Clearwater","10"
"3561","Airport","10"
"3562","Belleair Beach","10"
"3563","Land O Lakes","10"
"3564","Belleair Bluffs","10"
"3565","Largo","10"
"3566","Seminole","10"
"3567","New Port Richey","10"
"3568","Pinellas Park","10"
"3569","Hudson","10"
"3570","Port Richey","10"
"3571","Oldsmar","10"
"3572","Palm Harbor","10"
"3573","Lake Tarpon","10"
"3574","Tarpon Springs","10"
"3575","Holiday","10"
"3576","Safety Harbor","10"
"3577","Dunedin","10"
"3578","Astatula","10"
"3579","Clermont","10"
"3580","Fruitland Park","10"
"3581","Groveland","10"
"3582","Howey In The Hil","10"
"3583","Kenansville","10"
"3584","Kissimmee","10"
"3585","Buena Ventura La","10"
"3586","Leesburg","10"
"3587","Montverde","10"
"3588","Poinciana","10"
"3589","Ocoee","10"
"3590","Okahumpka","10"
"3591","Saint Cloud","10"
"3592","Wildwood","10"
"3593","Windermere","10"
"3594","Winter Garden","10"
"3595","Haines Creek","10"
"3596","Yalaha","10"
"3597","Fort Pierce","10"
"3598","Port Saint Lucie","10"
"3599","Indiantown","10"
"3600","Jensen Beach","10"
"3601","Basinger","10"
"3602","Okeechobee","10"
"3603","Palm City","10"
"3604","Stuart","10"
"3605","Austell","11"
"3606","Avondale Estates","11"
"3607","Clarkston","11"
"3608","Conley","11"
"3609","Decatur","11"
"3610","Lithonia","11"
"3611","Ellenwood","11"
"3612","Forest Park","11"
"3613","Lithia Springs","11"
"3614","Centerville Gwin","11"
"3615","Mableton","11"
"3616","Marietta","11"
"3617","Norcross","11"
"3618","Powder Springs","11"
"3619","Roswell","11"
"3620","Scottdale","11"
"3621","Smyrna","11"
"3622","Stone Mountain","11"
"3623","Tucker","11"
"3624","Acworth","11"
"3625","Adairsville","11"
"3626","Aragon","11"
"3627","Armuchee","11"
"3628","Ball Ground","11"
"3629","Bowdon","11"
"3630","Bremen","11"
"3631","Buchanan","11"
"3632","Canton","11"
"3633","Carrollton","11"
"3634","Cartersville","11"
"3635","Cave Spring","11"
"3636","Cedartown","11"
"3637","Cumming","11"
"3638","Dallas","11"
"3639","Douglasville","11"
"3640","Duluth","11"
"3641","Emerson","11"
"3642","Fairmount","11"
"3643","Felton","11"
"3644","Hiram","11"
"3645","Jasper","11"
"3646","Kennesaw","11"
"3647","Kingston","11"
"3648","Lindale","11"
"3649","Marble Hill","11"
"3650","Rockmart","11"
"3651","Rome","11"
"3652","Roopville","11"
"3653","Pine Log","11"
"3654","Silver Creek","11"
"3655","Suwanee","11"
"3656","Talking Rock","11"
"3657","Tallapoosa","11"
"3658","Tate","11"
"3659","Taylorsville","11"
"3660","Temple","11"
"3661","Villa Rica","11"
"3662","Waco","11"
"3663","Waleska","11"
"3664","White","11"
"3665","Whitesburg","11"
"3666","Winston","11"
"3667","Woodstock","11"
"3668","Alpharetta","11"
"3669","Auburn","11"
"3670","Barnesville","11"
"3671","Brooks","11"
"3672","Concord","11"
"3673","Conyers","11"
"3674","Starrsville","11"
"3675","Dacula","11"
"3676","Fairburn","11"
"3677","Woolsey","11"
"3678","Flovilla","11"
"3679","Glenn","11"
"3680","Alvaton","11"
"3681","Grantville","11"
"3682","Grayson","11"
"3683","Stovall","11"
"3684","Griffin","11"
"3685","Hampton","11"
"3686","Hogansville","11"
"3687","Jackson","11"
"3688","Jenkinsburg","11"
"3689","Jonesboro","11"
"3690","La Grange","11"
"3691","Lawrenceville","11"
"3692","Lilburn","11"
"3693","Locust Grove","11"
"3694","Loganville","11"
"3695","Luthersville","11"
"3696","Mc Donough","11"
"3697","Mansfield","11"
"3698","Meansville","11"
"3699","Milner","11"
"3700","Molena","11"
"3701","Moreland","11"
"3702","Morrow","11"
"3703","Newborn","11"
"3704","Raymond","11"
"3705","Newnan","11"
"3706","Oxford","11"
"3707","Palmetto","11"
"3708","Peachtree City","11"
"3709","Rex","11"
"3710","Riverdale","11"
"3711","Senoia","11"
"3712","Sharpsburg","11"
"3713","Snellville","11"
"3714","Social Circle","11"
"3715","Stockbridge","11"
"3716","The Rock","11"
"3717","Thomaston","11"
"3718","Tyrone","11"
"3719","Union City","11"
"3720","Williamson","11"
"3721","Woodbury","11"
"3722","Zebulon","11"
"3723","Atlanta","11"
"3724","Sandy Springs","11"
"3725","College Park","11"
"3726","Dunwoody","11"
"3727","Doraville","11"
"3728","Chamblee","11"
"3729","East Point","11"
"3730","Hapeville","11"
"3731","Oak Park","11"
"3732","Ailey","11"
"3733","Alamo","11"
"3734","Bartow","11"
"3735","Brooklet","11"
"3736","Claxton","11"
"3737","Cobbtown","11"
"3738","Collins","11"
"3739","Garfield","11"
"3740","Girard","11"
"3741","Glennville","11"
"3742","Glenwood","11"
"3743","Louisville","11"
"3744","Lyons","11"
"3745","Manassas","11"
"3746","Metter","11"
"3747","Midville","11"
"3748","Millen","11"
"3749","Mount Vernon","11"
"3750","Newington","11"
"3751","Portal","11"
"3752","Register","11"
"3753","Reidsville","11"
"3754","Rockledge","11"
"3755","Rocky Ford","11"
"3756","Sardis","11"
"3757","Soperton","11"
"3758","Statesboro","11"
"3759","Hiltonia","11"
"3760","Tarrytown","11"
"3761","Twin City","11"
"3762","Uvalda","11"
"3763","Vidalia","11"
"3764","Wadley","11"
"3765","Gainesville","11"
"3766","Alto","11"
"3767","Baldwin","11"
"3768","Blairsville","11"
"3769","Blue Ridge","11"
"3770","Bowersville","11"
"3771","Braselton","11"
"3772","Buford","11"
"3773","Canon","11"
"3774","Carnesville","11"
"3775","Cherrylog","11"
"3776","Clarkesville","11"
"3777","Clayton","11"
"3778","Clermont","11"
"3779","Cleveland","11"
"3780","Commerce","11"
"3781","Cornelia","11"
"3782","Dahlonega","11"
"3783","Juno","11"
"3784","Demorest","11"
"3785","Sky Valley","11"
"3786","Eastanollee","11"
"3787","East Ellijay","11"
"3788","Ellijay","11"
"3789","Epworth","11"
"3790","Flowery Branch","11"
"3791","Gillsville","11"
"3792","Helen","11"
"3793","Hiawassee","11"
"3794","Homer","11"
"3795","Hoschton","11"
"3796","Jefferson","11"
"3797","Lakemont","11"
"3798","Lavonia","11"
"3799","Lula","11"
"3800","Mc Caysville","11"
"3801","Martin","11"
"3802","Maysville","11"
"3803","Mineral Bluff","11"
"3804","Morganton","11"
"3805","Mount Airy","11"
"3806","Murrayville","11"
"3807","Nicholson","11"
"3808","Oakwood","11"
"3809","Pendergrass","11"
"3810","Rabun Gap","11"
"3811","Sautee Nacoochee","11"
"3812","Suches","11"
"3813","Talmo","11"
"3814","Tiger","11"
"3815","Toccoa","11"
"3816","Young Harris","11"
"3817","Athens","11"
"3818","Arnoldsville","11"
"3819","Bethlehem","11"
"3820","Bishop","11"
"3821","Bogart","11"
"3822","Bowman","11"
"3823","Buckhead","11"
"3824","Carlton","11"
"3825","Colbert","11"
"3826","Comer","11"
"3827","Crawford","11"
"3828","Crawfordville","11"
"3829","Danielsville","11"
"3830","Dewy Rose","11"
"3831","Elberton","11"
"3832","Good Hope","11"
"3833","Greensboro","11"
"3834","Hartwell","11"
"3835","Hull","11"
"3836","Lexington","11"
"3837","Madison","11"
"3838","Monroe","11"
"3839","Philomath","11"
"3840","Royston","11"
"3841","Rutledge","11"
"3842","Statham","11"
"3843","Stephens","11"
"3844","Danburg","11"
"3845","Union Point","11"
"3846","Washington","11"
"3847","Watkinsville","11"
"3848","White Plains","11"
"3849","Winder","11"
"3850","Winterville","11"
"3851","Calhoun","11"
"3852","Chatsworth","11"
"3853","Chickamauga","11"
"3854","Cisco","11"
"3855","Cohutta","11"
"3856","Crandall","11"
"3857","Dalton","11"
"3858","Flintstone","11"
"3859","La Fayette","11"
"3860","Lyerly","11"
"3861","Cloudland","11"
"3862","Plainville","11"
"3863","Ranger","11"
"3864","Hill City","11"
"3865","Ringgold","11"
"3866","Rising Fawn","11"
"3867","Rock Spring","11"
"3868","Rocky Face","11"
"3869","Rossville","11"
"3870","Fort Oglethorpe","11"
"3871","Sugar Valley","11"
"3872","Summerville","11"
"3873","Lookout Mountain","11"
"3874","Trenton","11"
"3875","Trion","11"
"3876","Tunnel Hill","11"
"3877","Wildwood","11"
"3878","Appling","11"
"3879","Avera","11"
"3880","Blythe","11"
"3881","Dearing","11"
"3882","Evans","11"
"3883","Gibson","11"
"3884","Grovetown","11"
"3885","Harlem","11"
"3886","Hephzibah","11"
"3887","Keysville","11"
"3888","Lincolnton","11"
"3889","Matthews","11"
"3890","Mitchell","11"
"3891","Norwood","11"
"3892","Perkins","11"
"3893","Stapleton","11"
"3894","Thomson","11"
"3895","Warrenton","11"
"3896","Waynesboro","11"
"3897","Wrens","11"
"3898","Augusta","11"
"3899","Fort Gordon","11"
"3900","Peach Orchard","11"
"3901","Martinez","11"
"3902","Forest Hills","11"
"3903","Abbeville","11"
"3904","Adrian","11"
"3905","Allentown","11"
"3906","Bonaire","11"
"3907","Butler","11"
"3908","Byromville","11"
"3909","Powersville","11"
"3910","Cadwell","11"
"3911","Chauncey","11"
"3912","Chester","11"
"3913","Cochran","11"
"3914","Cordele","11"
"3915","Culloden","11"
"3916","Danville","11"
"3917","Davisboro","11"
"3918","Dexter","11"
"3919","Dry Branch","11"
"3920","East Dublin","11"
"3921","Dudley","11"
"3922","Eastman","11"
"3923","Eatonton","11"
"3924","Elko","11"
"3925","Centerville","11"
"3926","Forsyth","11"
"3927","Fort Valley","11"
"3928","Stevens Pottery","11"
"3929","Gray","11"
"3930","Haddock","11"
"3931","Harrison","11"
"3932","Hawkinsville","11"
"3933","Helena","11"
"3934","Round Oak","11"
"3935","Ideal","11"
"3936","Irwinton","11"
"3937","Jeffersonville","11"
"3938","Jewell","11"
"3939","Juliette","11"
"3940","Kathleen","11"
"3941","Kite","11"
"3942","Knoxville","11"
"3943","Lizella","11"
"3944","Mc Intyre","11"
"3945","Mc Rae","11"
"3946","Marshallville","11"
"3947","Mauk","11"
"3948","Milan","11"
"3949","Milledgeville","11"
"3950","Montezuma","11"
"3951","Monticello","11"
"3952","Montrose","11"
"3953","Musella","11"
"3954","Oglethorpe","11"
"3955","Perry","11"
"3956","Pinehurst","11"
"3957","Pineview","11"
"3958","Pitts","11"
"3959","Rentz","11"
"3960","Reynolds","11"
"3961","Rhine","11"
"3962","Roberta","11"
"3963","Rochelle","11"
"3964","Rupert","11"
"3965","Deepstep","11"
"3966","Shady Dale","11"
"3967","Devereux","11"
"3968","Warner Robins","11"
"3969","Tennille","11"
"3970","Toomsboro","11"
"3971","Unadilla","11"
"3972","Vienna","11"
"3973","Warthen","11"
"3974","Wrightsville","11"
"3975","Yatesville","11"
"3976","Robins A F B","11"
"3977","Huber","11"
"3978","Macon","11"
"3979","Wilson Airport","11"
"3980","Allenhurst","11"
"3981","Bloomingdale","11"
"3982","Clyo","11"
"3983","Crescent","11"
"3984","Darien","11"
"3985","Ellabell","11"
